Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,30797,1,1,88,170,88,88,88.0,0.0,170,170,170.0,0.0,8377.439361,64.9413904,30797.0,0.0,30797,30797,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.4706952,32.4706952,88,170,115.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,173.0,88.0,170.0,20,0,0,0,0,0,0,1,88,1,170,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,202,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,930693.0693,19801.9802,67.33333333,33.50124376,106,47,47,47.0,0.0,47,47,49,49.0,0.0,49,49,0,0,0,0,64,64,9900.990099,9900.990099,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
59357,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,120,253,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,176,2,2,94,126,47,47,47.0,0.0,63,63,63.0,0.0,1250000.0,22727.27273,58.66666667,97.29508381,171,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,40,11363.63636,11363.63636,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,40,0,0,0,0,0,0,2,94,2,126,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
138,54,13,0,3055,0,235,235,235.0,0.0,0,0,0.0,0.0,56600000.0,240740.7407,4.5,9.356572799,34,1,54,4.5,9.356572799,34,1,0,0.0,0.0,0,0,0,0,0,0,416,0,240740.7407,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0,253.0769231,235.0,0.0,416,0,0,0,0,0,0,13,3055,0,0,-1,-1,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,116301402,25,24,1185,13598,465,0,47.4,119.036059,2445,0,566.5833333,783.7497891,127.1093877,0.421319083,2422945.875,4260410.615,10000000,3,116000000,4845891.75,5005656.571,10000000,3,111000000,4816231.522,5118156.296,10000000,48,0,0,0,0,808,776,0.214958716,0.206360367,0,2445,295.66,603.695477,364448.229,0,0,0,1,0,0,0,0,0,301.6938776,47.4,566.5833333,808,0,0,0,0,0,0,25,1185,24,13598,29200,292,5.0,32.0,47431.16667,82556.15177,309582.0,23498.0,9644352.083,1303788.584,10000000.0,5504352.0,BENIGN
47098,5449,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,367.0398238,5449.0,0.0,5449,5449,5449,5449.0,0.0,5449,5449,0,0.0,0.0,0,0,0,0,0,0,64,0,367.0398238,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,12,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,178,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1078651.685,22471.91011,59.33333333,62.77207447,127,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11235.95506,11235.95506,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,60422297,14,11,954,997,670,0,68.14285714,184.1365953,821,0,90.63636364,246.1021222,32.28940469,0.413754545,2517595.708,4385216.424,10000000,9,60400000,4647869.0,5179485.29,10100000,107,60300000,6033829.5,5158093.89,10100000,48,0,0,0,0,456,360,0.231702545,0.182052,0,821,75.03846154,205.4669766,42216.67846,0,0,0,1,0,0,0,0,0,78.04,68.14285714,90.63636364,456,0,0,0,0,0,0,14,954,11,997,29200,124,3.0,32.0,118456.3333,84849.7874,291655.0,83714.0,9951872.833,152043.6313,10000000.0,9646313.0,BENIGN
53,31837,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,3392.279423,62.81998932,31837.0,0.0,31837,31837,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31.40999466,31.40999466,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,20,0,0,0,0,0,0,1,46,1,62,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,79051,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,5616.627241,50.60024541,26350.33333,45634.05395,79044,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,25.30012271,25.30012271,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,46692571,23,23,523,23165,397,0,22.73913043,81.59557552,1460,0,1007.173913,679.3537472,507.3183912,0.985167426,1037612.689,2966654.209,10000000,1,40800000,1853829.136,3941740.773,10000000,1,46700000,2121691.727,4011117.229,10000000,1,0,0,0,0,480,472,0.492583713,0.492583713,0,1460,504.0,686.9002522,471831.9565,0,0,0,1,0,0,0,0,1,514.9565217,22.73913043,1007.173913,480,0,0,0,0,0,0,23,523,23,23165,29200,30,22.0,20.0,188901.5,347519.0156,710180.0,14997.0,10000000.0,14494.59169,10000000.0,9998007.0,BENIGN
53,159,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1735849.057,25157.2327,53.0,88.33459119,155,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,64,64,12578.61635,12578.61635,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,30979,2,2,110,222,55,55,55.0,0.0,111,111,111.0,0.0,10716.93728,129.1197263,10326.33333,17843.3117,30930,3,46,46.0,0.0,46,46,3,3.0,0.0,3,3,0,0,0,0,64,40,64.55986313,64.55986313,55,111,77.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,96.75,55.0,111.0,64,0,0,0,0,0,0,2,110,2,222,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,15016183,10,4,341,146,221,0,34.1,68.48105983,79,2,36.5,38.44043011,32.43167721,0.932327476,1155091.0,1795124.46,5999497,50,15000000,1668464.778,1989153.324,5999497,63,5016256,1672085.333,1294412.581,2814420,266168,0,0,0,0,232,84,0.665948197,0.266379279,0,221,32.46666667,58.42316892,3413.266667,0,0,0,1,0,0,0,0,0,34.78571429,34.1,36.5,232,0,0,0,0,0,0,10,341,4,146,8192,17472,7.0,20.0,2999520.0,0.0,2999520.0,2999520.0,5999497.0,0.0,5999497.0,5999497.0,BENIGN
40319,86,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11627.90698,11627.90698,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,404,262,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,4068694,2,2,105,172,55,50,52.5,3.535533906,101,71,86.0,21.21320344,68.08081414,0.98311645,1356231.333,2295695.408,4007072,30333,4037405,4037405.0,0.0,4037405,4037405,4038361,4038361.0,0.0,4038361,4038361,0,0,0,0,64,64,0.491558225,0.491558225,50,101,66.4,20.89976076,436.8,0,0,0,0,0,0,0,0,1,83.0,52.5,86.0,64,0,0,0,0,0,0,2,105,2,172,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,32037,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,3870.524706,62.42781784,32037.0,0.0,32037,32037,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31.21390892,31.21390892,54,70,59.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,89.0,54.0,70.0,20,0,0,0,0,0,0,1,54,1,70,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,61448,4,2,148,270,37,37,37.0,0.0,135,135,135.0,0.0,6802.499675,97.643536,12289.6,16859.21009,32257,3,32263,10754.33333,18621.85558,32257,3,3,3.0,0.0,3,3,0,0,0,0,80,40,65.09569067,32.54784533,37,135,65.0,47.81910357,2286.666667,0,0,0,0,0,0,0,0,0,75.83333333,37.0,135.0,80,0,0,0,0,0,0,4,148,2,270,-1,-1,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
50757,24,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,500000.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,335,258,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,115895579,22,21,931,7458,466,0,42.31818182,106.3782051,1460,0,355.1428571,583.7366946,72.38412433,0.371023644,2759418.548,4435985.934,10000000,1,116000000,5518837.095,4959530.667,10000000,4,111000000,5532654.5,5090550.682,10000000,1,0,0,0,0,452,564,0.18982605,0.181197593,0,1460,190.6590909,435.1216854,189330.8811,0,0,0,1,0,0,0,0,0,195.0930233,42.31818182,355.1428571,452,0,0,0,0,0,0,22,931,21,7458,8192,62,21.0,20.0,59298.75,124280.4218,453942.0,23279.0,9598665.833,1379276.39,10000000.0,5218929.0,BENIGN
53,30832,1,1,44,74,44,44,44.0,0.0,74,74,74.0,0.0,3827.192527,64.86766995,30832.0,0.0,30832,30832,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.43383498,32.43383498,44,74,54.0,17.32050808,300.0,0,0,0,0,0,0,0,0,1,81.0,44.0,74.0,32,0,0,0,0,0,0,1,44,1,74,-1,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,2,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,405,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,60852838,14,15,833,5651,450,0,59.5,126.4854811,1460,0,376.7333333,591.3460996,106.5521381,0.476559532,2173315.643,4166561.845,10000000,48,60900000,4680987.538,5174082.728,10100000,235,60800000,4342983.5,5136766.445,10100000,49,0,0,0,0,292,384,0.230063222,0.24649631,0,1460,216.1333333,450.314812,202783.4299,0,0,0,1,0,0,0,0,1,223.5862069,59.5,376.7333333,292,0,0,0,0,0,0,14,833,15,5651,8192,79,13.0,20.0,71334.83333,50108.0793,173617.0,50639.0,10000000.0,6620.250348,10000000.0,9995473.0,BENIGN
80,5945354,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.672794252,1981784.667,3432023.463,5944744,99,5945354,2972677.0,4203137.46,5944744,610,0,0.0,0.0,0,0,0,0,0,0,104,40,0.504595689,0.168198563,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force
443,117103933,13,14,1156,2483,517,0,88.92307692,152.6163281,987,0,177.3571429,345.0325753,31.07495971,0.230564417,4503997.423,15800000.0,58600000,2,117000000,9758661.083,22700000.0,58600000,48,117000000,9005300.923,21900000.0,58700000,2,0,0,0,0,308,292,0.111012497,0.11955192,0,987,129.9642857,265.0891509,70272.25794,0,0,0,1,0,0,0,0,1,134.7777778,88.92307692,177.3571429,308,0,0,0,0,0,0,13,1156,14,2483,8192,123,9.0,20.0,192072.0,81618.50733,249785.0,134359.0,58300000.0,480911.8072,58600000.0,58000000.0,BENIGN
80,70,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,171428.5714,28571.42857,70.0,0.0,70,70,70,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0,0,0,40,0,28571.42857,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
52767,61,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,196721.3115,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16393.44262,16393.44262,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,115515235,16,14,434,2118,434,0,27.125,108.5,2118,0,151.2857143,566.0593104,22.09232401,0.259706003,3983283.966,4889127.494,10000000,51,116000000,7701015.667,4182250.758,10000000,127,111000000,8501804.923,3767824.526,10000000,954,0,0,0,0,520,456,0.138509868,0.121196135,0,2118,82.32258065,385.7543594,148806.4258,0,0,0,1,0,0,0,0,0,85.06666667,27.125,151.2857143,520,0,0,0,0,0,0,16,434,14,2118,29200,939,1.0,32.0,26073.45455,7222.724851,47326.0,22818.0,10000000.0,7676.543275,10000000.0,9999835.0,BENIGN
443,83041,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,72.25346516,24.08448839,83041.0,0.0,83041,83041,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12.04224419,12.04224419,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,27136,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,442.2169811,73.70283019,27136.0,0.0,27136,27136,27136,27136.0,0.0,27136,27136,0,0.0,0.0,0,0,0,0,0,0,40,0,73.70283019,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,125181,2,2,68,258,34,34,34.0,0.0,129,129,129.0,0.0,2604.229076,31.953731,41727.0,72266.35584,125173,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,15.9768655,15.9768655,34,129,72.0,52.03364296,2707.5,0,0,0,0,0,0,0,0,1,90.0,34.0,129.0,64,0,0,0,0,0,0,2,68,2,258,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
50862,50,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,33471,2,2,90,384,45,45,45.0,0.0,192,192,192.0,0.0,14161.51295,119.5064384,11157.0,19278.60464,33418,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,40,59.7532192,59.7532192,45,192,103.8,80.51521595,6482.7,0,0,0,0,0,0,0,0,1,129.75,45.0,192.0,40,0,0,0,0,0,0,2,90,2,384,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
123,66093802,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.904962253,0.060520047,22000000.0,38000000.0,65900000,94033,66000000,66000000.0,0.0,66000000,66000000,66000000,66000000.0,0.0,66000000,66000000,0,0,0,0,64,64,0.030260023,0.030260023,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1.0,32.0,94386.0,0.0,94386.0,94386.0,65900000.0,0.0,65900000.0,65900000.0,BENIGN
60492,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,52631.57895,52631.57895,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,341,237,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,57556,1,1,44,113,44,44,44.0,0.0,113,113,113.0,0.0,2727.778164,34.74876642,57556.0,0.0,57556,57556,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,17.37438321,17.37438321,44,113,67.0,39.83716857,1587.0,0,0,0,0,0,0,0,0,1,100.5,44.0,113.0,20,0,0,0,0,0,0,1,44,1,113,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,231571,10,8,559,4161,202,0,55.9,73.02579453,1430,0,520.125,633.4464545,20382.51767,77.72994028,13621.82353,21075.49295,71494,1,231571,25730.11111,25854.80355,71494,3,119249,17035.57143,25038.88114,55103,1,0,0,0,0,212,172,43.18330015,34.54664012,0,1430,248.4210526,464.262655,215539.8129,0,0,0,1,0,0,0,0,0,262.2222222,55.9,520.125,212,0,0,0,0,0,0,10,559,8,4161,8192,343,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,23404,1,1,50,110,50,50,50.0,0.0,110,110,110.0,0.0,6836.438216,85.4554777,23404.0,0.0,23404,23404,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.72773885,42.72773885,50,110,70.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,105.0,50.0,110.0,20,0,0,0,0,0,0,1,50,1,110,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,116056631,22,18,981,4549,597,0,44.59090909,133.8711744,1418,0,252.7222222,488.860356,47.64915156,0.344659324,2975811.051,4542072.781,10000000,25,116000000,5526506.238,4977839.032,10100000,48,111000000,6518592.706,4926204.554,10100000,281,0,0,0,0,712,584,0.189562628,0.155096696,0,1418,134.8780488,349.5206857,122164.7098,0,0,0,1,0,0,0,0,0,138.25,44.59090909,252.7222222,712,0,0,0,0,0,0,22,981,18,4549,29200,358,4.0,32.0,61935.16667,88874.04276,344148.0,36150.0,9609446.75,1387326.615,10000000.0,5204247.0,BENIGN
51827,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,256,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,30939,2,2,76,180,38,38,38.0,0.0,90,90,90.0,0.0,8274.346294,129.2866608,10313.0,17857.44383,30933,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.64333042,64.64333042,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38.0,90.0,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,204,2,2,70,170,35,35,35.0,0.0,85,85,85.0,0.0,1176470.588,19607.84314,68.0,76.97402159,153,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9803.921569,9803.921569,35,85,55.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,68.75,35.0,85.0,64,0,0,0,0,0,0,2,70,2,170,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
52022,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,390,1444,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,157,2,2,58,122,29,29,29.0,0.0,61,61,61.0,0.0,1146496.815,25477.70701,52.33333333,51.08163401,105,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,12738.8535,12738.8535,29,61,41.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,52.25,29.0,61.0,40,0,0,0,0,0,0,2,58,2,122,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,47740,2,2,68,428,34,34,34.0,0.0,214,214,214.0,0.0,10389.61039,83.78718056,15913.33333,27557.50572,47734,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,64,40,41.89359028,41.89359028,34,214,106.0,98.59006035,9720.0,0,0,0,0,0,0,0,0,1,132.5,34.0,214.0,64,0,0,0,0,0,0,2,68,2,428,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,118825220,17,15,1015,563,513,0,59.70588235,153.6626844,309,0,37.53333333,98.52111207,13.28000908,0.269303099,3833071.613,4869359.583,10000000,81,119000000,7424092.938,4418539.494,10000000,1206,119000000,8484836.0,3616776.806,10000000,870,0,0,0,0,352,444,0.143067271,0.126235828,0,513,47.81818182,127.4706963,16248.77841,0,0,0,1,0,0,0,0,0,49.3125,59.70588235,37.53333333,352,0,0,0,0,0,0,17,1015,15,563,8192,980,16.0,20.0,50944.41667,27638.66796,126936.0,39516.0,9847846.167,522062.6563,10000000.0,8190811.0,BENIGN
53,36257,1,1,52,108,52,52,52.0,0.0,108,108,108.0,0.0,4412.940949,55.16176187,36257.0,0.0,36257,36257,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27.58088093,27.58088093,52,108,70.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,106.0,52.0,108.0,20,0,0,0,0,0,0,1,52,1,108,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,60649798,10,10,645,918,597,0,64.5,187.1109297,906,0,91.8,286.0915937,25.77090199,0.329762022,3192094.632,4755801.12,10000000,127,60400000,6713069.556,5002554.518,10100000,127,60600000,6733189.333,4991451.102,10100000,1984,0,0,0,0,212,284,0.164881011,0.164881011,0,906,74.42857143,230.3555017,53063.65714,0,0,0,1,0,0,0,0,1,78.15,64.5,91.8,212,0,0,0,0,0,0,10,645,10,918,8192,75,9.0,20.0,64088.83333,32041.77226,129466.0,50252.0,10000000.0,14912.82001,10000000.0,9975135.0,BENIGN
53,31559,2,2,60,288,30,30,30.0,0.0,144,144,144.0,0.0,11026.96537,126.7467284,10519.66667,18018.93966,31326,49,184,184.0,0.0,184,184,49,49.0,0.0,49,49,0,0,0,0,64,64,63.37336418,63.37336418,30,144,75.6,62.44037156,3898.8,0,0,0,0,0,0,0,0,1,94.5,30.0,144.0,64,0,0,0,0,0,0,2,60,2,288,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,30723,4,2,156,134,39,39,39.0,0.0,67,67,67.0,0.0,9439.182372,195.2934284,6144.6,8555.621883,17712,3,17764,5921.333333,10211.04056,17712,4,3,3.0,0.0,3,3,0,0,0,0,128,64,130.1956189,65.09780946,39,67,47.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,54.83333333,39.0,67.0,128,0,0,0,0,0,0,4,156,2,134,-1,-1,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,13548270,14,20,13125,8210,1765,0,937.5,842.7753373,906,2,410.5,459.2225123,1574.739801,2.509545499,410553.6364,1704747.451,9773574,0,3774696,290361.2308,409662.1688,1535557,32604,13500000,711353.0526,2284635.656,9999927,1,0,0,0,0,292,404,1.033342264,1.476203235,0,1765,609.5714286,684.0627029,467941.7815,0,0,0,1,0,0,0,0,1,627.5,937.5,410.5,292,0,0,0,0,0,0,14,13125,20,8210,8192,64240,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
